SampleID	SeqProject	LCSETMax	ReadgroupsAggregated	GENDER	ANCESTRY	SeqTech	LibTech	Mean_Coverage	Contamination_Estimation	Percent_Chimeric_Reads	Median_Insert_Size	Standard_Deviation_Insert_Size	Percent_lt_30bp_frags	nEvalVariants	novelSites	nVariantsAtComp	nInsertions	nDeletions	InsDelRatio	nSingletons	nHets	nHomRef	nHomVar	HetHomeRatio	nTi	nTv	TiTvRatio	index	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	inferredAncestry	nEvalVariantsZscore	novelSitesZscore	nVariantsAtCompZscore	nInsertionsZscore	nDeletionsZscore	InsDelRatioZscore	nSingletonsZscore	nHetsZscore	nHomRefZscore	nHomVarZscore	HetHomeRatioZscore	nTiZscore	nTvZscore	TiTvRatioZscore	ANCESTRY-SeqTech	maxVcfzscore	flaggedReason
Sample-521	G80551	LCSET-6341	1	Female	White	HiSeqX	SAGE	30.815	0	0.004342	406	131.336	1.3667895	3787449	332098	3455351	182272	203064	0.9	15107	2391790	34603098	1395659	1.71	1973584	1042995	1.89	521	0.02	0.0102	-0.0054	-0.0091	0.0325	-0.0086	0.0083	0.0196	-0.0271	0.0389	-0.0337	0.003	-0.0028	-0.0453	0.0013	-0.0044	-0.0038	0.0413	0.0028	-0.0097	EUR	0.257	0.006	0.34	0.525	0.569	0	0.559	0.247	3.351	1.338	0.674	0.647	0.263	0	White-HiSeqX	3.351	Percent_lt_30bp_frags>=0.01,
Sample-522	G80551	LCSET-6341	1	Male	White	HiSeqX	SAGE	32.466	0	0.004982	412	79.377	0.0027479	3772809	329239	3443570	181091	201062	0.9	18847	2353074	34584846	1419735	1.66	1959889	1038256	1.89	522	0.018	0.0081	-0.0095	0.0243	-0.0235	0.0077	0.061	-0.0049	0.0294	0.0223	-0.0108	-0.0587	-0.0074	-0.0092	0.031	0	0.0051	-0.0568	-0.0304	0.0017	EUR	0.552	0.156	0.65	0.15	0.047	0	3.409	0.433	2.908	0.3	0.169	0.212	0.219	0	White-HiSeqX	3.409	
Sample-523	G80551	LCSET-6341	1	Female	White	HiSeqX	SAGE	29.315	0	0.003798	294	113.521	0.0973994	3761811	314128	3447683	175594	197067	0.89	14922	2363386	34470725	1398425	1.69	1975076	1041526	1.9	523	0.0185	0.0106	-0.0013	-0.0089	0.0177	0.0072	0.0059	0.026	-0.0106	-0.011	-0.0325	0.0194	0.0083	0.0187	-0.0136	0.0045	0.0654	-0.0106	0.006	-0.0321	EUR	0.774	1.014	0.542	1.592	0.996	0.674	0.418	0.252	0.138	1.219	0.337	0.741	0.114	0.674	White-HiSeqX	1.592	Percent_lt_30bp_frags>=0.01,
Sample-524	G80551	LCSET-6341	1	Female	White	HiSeqX	SAGE	30.721	0	0.004072	390	91.494	0.0295945	3774215	322873	3451342	180949	200227	0.9	16118	2357419	34585996	1416796	1.66	1974419	1041242	1.9	524	0.018	0.0091	-0.0043	-0.0152	-0.0042	0.0062	0.0166	-0.0042	-0.0177	0.0647	-0.0271	0.0159	0.035	-0.0115	0.0276	-0.02	-0.0417	-0.0293	0.0049	-0.0244	EUR	0.524	0.518	0.446	0.105	0.171	0	1.329	0.356	2.936	0.426	0.169	0.7	0.085	0.674	White-HiSeqX	2.936	Percent_lt_30bp_frags>=0.01,
Sample-525	G80551	LCSET-6341	1	Female	White	HiSeqX	SAGE	28.512	0	0.00506	316	114.302	0.0587304	3729907	306896	3423011	174335	194918	0.89	13580	2349679	34498500	1380228	1.7	1959774	1031865	1.9	525	0.018	0.0088	-0.0109	-0.0219	0.0022	-0.0131	0.0031	0.0205	0.007	-0.0173	0.0192	-0.0407	0.0108	-0.0294	-0.0099	0.0506	-0.0039	-0.0133	0.0332	0.0337	EUR	1.417	1.424	1.193	1.991	1.556	0.674	0.605	0.492	0.812	2.004	0.506	0.219	0.869	0.674	White-HiSeqX	2.004	Percent_lt_30bp_frags>=0.01,
Sample-526	G80551	LCSET-6341	1	Male	White	HiSeqX	SAGE	30.179	0	0.005309	388	99.899	0.0524748	3770313	316959	3453354	177435	196936	0.9	15467	2336790	34467988	1433523	1.63	1971906	1039057	1.9	526	0.0177	0.0082	-0.0129	-0.0029	-0.0106	0.0382	0.0737	-0.0149	-0.0168	0.0209	-0.0114	0.0116	-0.0078	-0.0134	-0.0109	-0.0158	-0.0469	-0.0198	0.0156	0.0096	EUR	0.603	0.853	0.392	1.009	1.03	0	0.833	0.718	0.071	0.295	0.674	0.542	0.137	0.674	White-HiSeqX	1.03	Percent_lt_30bp_frags>=0.01,
Sample-527	G80551	LCSET-6341	1	Female	White	HiSeqX	SAGE	28.161	0	0.006995	400	103.689	0.0589134	4020302	355067	3665235	191264	215800	0.89	30611	2638606	34339284	1381696	1.91	2100230	1108295	1.9	527	0.0017	0	0.0317	0.0219	-0.0376	0.0151	0.0038	0.0216	0.0094	0.0148	0.0317	-0.0254	-0.0021	0.0169	-0.0092	-0.0159	-0.019	-0.0041	-0.0294	0.0309	AMR	4.435	1.31	5.195	3.375	3.892	0.674	12.375	4.581	3.052	1.941	4.047	8.59	6.904	0.674	White-HiSeqX	12.375	nTvZscore>=4,nTiZscore>=4,HetHomeRatioZscore>=4,nHetsZscore>=4,nSingletonsZscore>=4,nVariantsAtCompZscore>=4,nEvalVariantsZscore>=4,Percent_lt_30bp_frags>=0.01,
Sample-528	G80551	LCSET-6341	1	Male	African American	HiSeqX	SAGE	35.097	0	0.007942	426	73.061	0.0050924	4556000	427559	4128441	212024	251457	0.84	60331	3051594	33790080	1504406	2.03	2398130	1258192	1.91	528	-0.0424	0.0242	-0.0016	0.0086	0.0164	-0.023	0.0322	0.0287	0.0181	0.0212	0.0023	0.0132	-0.0628	0.008	-0.0063	-0.0403	-0.0126	-0.0129	0.0118	-0.002	AFR	0.19	0.311	0.138	0.832	0.839	0.674	0.705	0.251	1.237	0.842	0.571	0.595	0.589	Inf	African American-HiSeqX	Inf	TiTvRatioZscore>=4,
Sample-529	G80551	LCSET-6341	1	Female	White	HiSeqX	SAGE	29.109	0	0.006832	321	111.321	0.0589606	3823988	334712	3489276	178973	203235	0.88	15456	2426872	34400936	1397116	1.74	1985281	1049535	1.89	529	0.0157	0.0104	-0.0077	0.0033	0.0191	0.0269	3e-04	0.0145	-0.0218	-0.0159	-0.01	-0.0226	0.0385	0.0099	0.0164	0.0272	0.026	0.0012	0.0131	0.0048	EUR	0.479	0.154	0.555	0.521	0.614	1.349	0.825	0.863	1.556	1.275	1.18	1.381	0.928	0	White-HiSeqX	1.556	Percent_lt_30bp_frags>=0.01,
Sample-530	G76371	LCSET-6345	1	NA	NA	HiSeqX	SAGE	29.57	3e-05	0.007514	392	114.038	0.0521881	3764869	318344	3446525	176346	198376	0.89	13154	2370087	34488432	1394782	1.7	1972458	1038923	1.9	530	0.0188	0.0089	-0.0099	-0.0121	-0.0222	-0.0191	-0.0104	-0.0207	0.01	-0.0204	0.0434	-0.0426	-0.0162	-0.0292	-0.0092	0.0237	-0.0189	-0.0152	0.055	-0.0274	EUR	0.159	0.142	0.07	0.623	0.006	0.674	0.908	0.323	0.017	1.022	0.809	0.345	0.094	0	NA-HiSeqX	1.022	Percent_lt_30bp_frags>=0.01,
Sample-531	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	30.581	0	0.007116	395	102.331	0.0518194	3776970	326315	3450655	175151	199519	0.88	26199	2385197	34417321	1391773	1.71	1984309	1041598	1.91	531	0.0156	0.009	-0.0151	0.0628	-0.0161	-0.0358	0.0132	0.0148	-0.0254	0.0063	-0.031	-0.0281	0.0026	0.0473	-0.0335	-0.0125	-0.0161	0.0136	-0.0204	0.0252	EUR	0.053	0.293	0.025	0.965	0.238	1.349	7.544	0.547	0.608	1.129	0.944	0.965	0.348	0.674	NA-HiSeqX	7.544	nSingletonsZscore>=4,Percent_lt_30bp_frags>=0.01,
Sample-532	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	30.706	0	0.005837	402	102.674	0.0465651	3717758	299199	3418559	173731	193648	0.9	14047	2270219	34470966	1447539	1.57	1959766	1027119	1.91	532	0.016	0.0076	-0.0218	0.0103	0.049	0.0239	0.0415	-0.0192	0.0224	-0.0676	0.0039	0.003	-0.0124	0.0305	0.0016	0.0269	0.0109	0.0344	0.0209	0.0471	EUR	0.984	1.188	0.712	1.372	0.952	0	0.33	1.157	0.162	0.845	0.944	0.319	1.026	0.674	NA-HiSeqX	1.372	Percent_lt_30bp_frags>=0.01,
Sample-533	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	29.443	0	0.006223	441	103.35	0.0379416	4461290	395626	4065664	203378	239591	0.85	51252	3097097	33734257	1364193	2.27	2358122	1233347	1.91	533	-0.0284	0.0194	-0.0052	-0.0017	-0.0152	-0.0156	-5e-04	-0.0074	-0.0016	-0.0079	0.0086	-0.028	-0.0038	-0.0113	-0.0088	0.0153	-0.0035	0.0135	0.0077	0.011	AFR	12.042	4.08	14.136	7.123	8.359	3.372	23.776	11.092	6.283	2.105	8.499	20.521	18.549	0.674	NA-HiSeqX	23.776	nTvZscore>=4,nTiZscore>=4,HetHomeRatioZscore>=4,nHomRefZscore>=4,nHetsZscore>=4,nSingletonsZscore>=4,nDeletionsZscore>=4,nInsertionsZscore>=4,nVariantsAtCompZscore>=4,novelSitesZscore>=4,nEvalVariantsZscore>=4,Percent_lt_30bp_frags>=0.01,
Sample-534	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	30.977	0	0.00449	440	81.352	0.0032819	3738760	297775	3440985	175484	194237	0.9	13951	2340117	34430177	1398643	1.67	1955819	1027345	1.9	534	0.0166	0.007	-0.008	-0.0053	0.0049	0.019	-0.0133	0.0207	0.0199	-0.0121	-0.0178	0.0276	6e-04	0.029	0.0269	0.0184	0.0149	-0.0112	-0.0168	0.0373	EUR	0.616	1.266	0.197	0.87	0.833	0	0.392	0.121	0.501	0.886	0.405	0.525	1.005	0	NA-HiSeqX	1.266	
Sample-535	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	32.961	0	0.008608	400	79.132	0.0032185	3845866	337370	3508496	181826	201654	0.9	14924	2433906	34399745	1411960	1.72	1974910	1045811	1.89	535	0.0176	0.007	-0.0077	-0.0057	0.0417	-0.0087	-0.0023	0.0345	-0.0463	-0.001	0.0117	-0.0082	-0.0059	0.007	-0.0069	0.0398	0.0138	0.0371	-0.0126	-0.0281	EUR	1.26	0.897	1.352	0.947	0.671	0	0.238	1.268	0.754	0.414	1.079	0.473	0.748	0.674	NA-HiSeqX	1.352	
Sample-536	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	31.547	0	0.005707	285	110.424	0.0622071	3804546	336561	3467985	179808	197439	0.91	16418	2361619	34450045	1442927	1.64	1967830	1045296	1.88	536	0.0171	0.0095	-0.0048	0.0201	0.0177	0.0149	-0.0016	0.0235	-0.0272	0.0202	0.0332	-0.0504	0.0352	-0.0033	-0.0248	-0.004	-0.0287	-0.0498	-0.0034	0.0029	EUR	0.536	0.853	0.422	0.369	0.184	0.674	1.206	0.197	0.336	0.682	0	0.103	0.699	1.349	NA-HiSeqX	1.349	Percent_lt_30bp_frags>=0.01,
Sample-537	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	31.446	0	0.005658	392	106.756	0.0525894	3770041	320389	3449652	176151	198565	0.89	15377	2373105	34449641	1396936	1.7	1965977	1038971	1.89	537	0.0176	0.0103	-0.0113	-0.0072	0.0369	-0.0058	-0.0029	0.0161	-0.0184	-0.0269	0.0024	-0.0274	-0.016	0.0033	-0.0173	-0.0032	0.0089	-0.0042	-0.0132	0.0254	EUR	0.068	0.031	0.002	0.679	0.045	0.674	0.532	0.367	0.34	0.946	0.809	0.006	0.099	0.674	NA-HiSeqX	0.946	Percent_lt_30bp_frags>=0.01,
Sample-538	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	32.065	0	0.006414	399	113.279	0.0548775	3841308	346114	3495194	181735	201148	0.9	13708	2446522	34432323	1394786	1.75	1976068	1049161	1.88	538	0.0178	0.0086	-0.0051	-0.0017	-0.0043	0.0389	-0.0164	0.0265	0.0113	0.0268	-0.0376	0.0139	-0.0415	-0.0378	-0.0066	0.0333	-0.0339	0.0142	0.0039	-0.0127	EUR	1.18	1.375	1.047	0.921	0.568	0	0.549	1.455	0.484	1.022	1.484	0.534	1.066	1.349	NA-HiSeqX	1.484	Percent_lt_30bp_frags>=0.01,
Sample-539	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	32.401	0	0.005665	427	101.815	0.036456	3845999	345388	3500611	181990	202792	0.9	12958	2437937	34418588	1408062	1.73	1970453	1045035	1.89	539	0.0179	0.007	-0.0021	-0.0049	0.0178	-0.0319	-0.0028	-0.006	-0.0381	0.0198	-0.0306	0.0041	-0.0268	-0.0194	0.0382	0.0015	0.0282	-0.0045	-0.0121	-0.0086	EUR	1.262	1.335	1.171	0.994	0.901	0	1.035	1.328	0.598	0.552	1.214	0.24	0.674	0.674	NA-HiSeqX	1.335	Percent_lt_30bp_frags>=0.01,
Sample-540	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	32.316	0	0.007353	407	92.424	0.0189919	3815621	329714	3485907	181352	199163	0.91	15281	2421913	34439390	1393708	1.74	1966755	1040181	1.89	540	0.019	0.0106	-0.0047	0.0022	0.0048	-9e-04	0.0498	-0.0091	-0.0111	0.0024	-0.0435	3e-04	0.019	0.034	0.0065	0.0273	-0.0055	0.0241	0.0162	0.0208	EUR	0.73	0.479	0.834	0.811	0.166	0.674	0.47	1.091	0.425	1.06	1.349	0.047	0.214	0.674	NA-HiSeqX	1.349	Percent_lt_30bp_frags>=0.01,
Sample-541	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	28.47	0	0.005843	304	114.383	0.0596363	3754403	304821	3449582	175327	195253	0.9	14636	2353732	34441848	1400671	1.68	1979362	1039417	1.9	541	0.0177	0.0103	-0.0115	-0.0206	0.0123	0.032	0.0374	0.0051	-0.0407	-0.0267	-0.0065	-0.0304	-0.005	-0.0531	-0.0103	0.0191	0.0069	0.0184	0.0152	0.0183	EUR	0.342	0.881	0	0.915	0.627	0	0.052	0.081	0.404	0.814	0.54	0.706	0.141	0	NA-HiSeqX	0.915	Percent_lt_30bp_frags>=0.01,
Sample-542	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	31.476	0	0.007698	397	109.703	0.0540727	3783432	324734	3458698	177790	198671	0.89	14125	2364921	34435136	1418511	1.67	1965680	1039037	1.89	542	0.0189	0.0101	-0.0076	0.0142	-0.0087	-0.0049	0.0393	-0.0614	0.001	-0.0065	-0.0195	0.0247	-0.0554	-0.0088	0.0333	0.0067	-0.0128	0.0216	-0.0222	7e-04	EUR	0.166	0.207	0.209	0.209	0.066	0.674	0.279	0.246	0.46	0.182	0.405	0.009	0.105	0.674	NA-HiSeqX	0.674	Percent_lt_30bp_frags>=0.01,
Sample-543	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	32.245	0	0.007017	412	104.029	0.0441174	3839443	345417	3494026	181438	202298	0.9	15011	2418302	34404775	1421141	1.7	1971940	1046999	1.88	543	0.0172	0.0081	-0.0053	-0.008	-0.0082	-0.0177	-0.0167	0.0154	-0.0133	-0.0255	0.0023	0.0184	-0.061	-0.0385	-0.0154	0.0076	-0.0664	0.0282	0.0173	0.0065	EUR	1.148	1.337	1.02	0.836	0.801	0	0.295	1.037	0.712	0.089	0.809	0.318	0.861	1.349	NA-HiSeqX	1.349	Percent_lt_30bp_frags>=0.01,
Sample-544	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	31.206	0	0.005529	414	104.254	0.0409932	3788054	329698	3458356	179015	196567	0.91	20772	2361083	34439271	1426971	1.65	1958477	1036214	1.89	544	0.0163	0.0108	0.0041	0.0358	-0.0375	-0.0069	0.0187	0.0245	0.0032	0.0356	-0.0258	-0.0504	0.0363	0.0148	-0.0046	-0.0304	-0.0194	-0.0262	-0.0054	-0.054	EUR	0.247	0.478	0.201	0.142	0.36	0.674	4.028	0.189	0.426	0.117	0.135	0.386	0.163	0.674	NA-HiSeqX	4.028	nSingletonsZscore>=4,Percent_lt_30bp_frags>=0.01,
Sample-545	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	31.973	0	0.006569	405	105.114	0.048182	3757972	320660	3437312	176848	197321	0.9	13372	2324712	34472282	1433260	1.62	1952691	1031946	1.89	545	0.018	0.0101	-0.0144	0.0047	-0.0158	0.0462	-0.0135	0.006	0.0373	0.0504	-0.0026	-0.0562	-0.0115	0.0152	0.0317	0.0225	-0.0126	-0.0102	0.0131	5e-04	EUR	0.28	0.016	0.282	0.479	0.208	0	0.767	0.349	0.152	0.34	0.27	0.689	0.568	0.674	NA-HiSeqX	0.767	Percent_lt_30bp_frags>=0.01,
Sample-546	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	33.625	0	0.004471	436	56.851	0.0036441	3797651	343894	3453757	178520	199425	0.9	14530	2379036	34401652	1418615	1.68	1963401	1036037	1.9	546	0.0186	0.0078	-5e-04	-0.0308	0.0419	0.0099	0.0035	0.0256	-0.0249	0.0169	-0.0035	6e-04	0.0721	-0.0313	0.0063	0.0228	0.0504	-0.0045	-0.0066	0.0575	EUR	0.415	1.254	0.096	0	0.219	0	0.017	0.455	0.738	0.179	0.54	0.129	0.18	0	NA-HiSeqX	1.254	
Sample-547	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	31.526	0	0.005789	396	93.905	0.0415742	3780287	326630	3453657	177325	199953	0.89	16936	2340186	34425105	1440101	1.63	1963637	1037667	1.89	547	0.0173	0.0102	-0.0096	0.0272	0.002	0.0051	-0.031	0.0019	0.0035	-0.0144	-0.0157	0.0474	-0.007	-0.0152	0.0111	0.0446	-0.0114	0.0018	0.0131	0.019	EUR	0.111	0.31	0.094	0.342	0.326	0.674	1.542	0.12	0.543	0.582	0.135	0.116	0.025	0.674	NA-HiSeqX	1.542	Percent_lt_30bp_frags>=0.01,
Sample-548	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	31.24	0	0.008006	382	108.943	0.1003982	3866601	350574	3516027	183059	203813	0.9	14143	2479750	34399211	1386851	1.79	1984328	1055105	1.88	548	0.016	0.0101	-0.0125	-0.004	0.0397	-0.0166	-0.0381	-0.0109	-0.0249	0.0268	0.008	-0.002	-0.0214	-0.0172	-0.0107	0.0213	-0.0056	0.0067	0.0123	-0.0041	EUR	1.623	1.619	1.525	1.301	1.108	0	0.268	1.947	0.759	1.303	2.023	0.966	1.63	1.349	NA-HiSeqX	2.023	Percent_lt_30bp_frags>=0.01,
Sample-549	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	30.851	0	0.005809	313	111.259	0.0629226	3814481	333018	3481463	180661	198940	0.91	13683	2379281	34441880	1435200	1.66	1970882	1045247	1.89	549	0.0181	0.0092	-0.0117	-0.0012	-0.0335	0.0236	-0.05	-0.0114	0.0314	-0.0149	-0.0114	0.0524	-2e-04	-0.0064	0.0021	0.0153	0.0037	-0.0268	-0.0221	-0.015	EUR	0.71	0.659	0.732	0.613	0.121	0.674	0.566	0.459	0.404	0.409	0.27	0.263	0.695	0.674	NA-HiSeqX	0.732	Percent_lt_30bp_frags>=0.01,
Sample-550	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	30.536	0	0.006181	308	111.221	0.0558703	3798524	320259	3478265	179333	197737	0.91	14599	2380340	34459601	1418184	1.68	1981960	1047207	1.89	550	0.0187	0.0098	-0.0154	-0.0335	6e-04	0.0174	-3e-04	0.0139	0.035	0.0089	-0.0039	0.0279	-0.0167	0.0211	-0.0049	0.0579	-0.009	-0.0495	0.0061	0.0049	EUR	0.431	0.038	0.658	0.233	0.123	0.674	0.028	0.475	0.257	0.194	0.54	0.842	0.881	0.674	NA-HiSeqX	0.881	Percent_lt_30bp_frags>=0.01,
Sample-551	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	33.01	0	0.005496	393	103.69	0.0517765	3938571	354966	3583605	185605	208386	0.89	20785	2559312	34341572	1379259	1.86	2026004	1075237	1.88	551	0.0131	0.0072	0.0203	0.0013	-3e-04	0.0365	0.0601	-0.0312	0.0114	0.0378	-3e-04	0.0146	0.0217	0.0109	0.0522	-0.0251	0.0319	0.0017	-9e-04	-0.0032	AMR	2.884	1.859	3.075	2.03	2.035	0.674	4.036	3.126	1.237	1.572	2.968	3.146	3.541	1.349	NA-HiSeqX	4.036	nSingletonsZscore>=4,Percent_lt_30bp_frags>=0.01,
Sample-552	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	31.449	0	0.005589	407	104.128	0.0443665	3802941	330348	3472593	179472	199717	0.9	13657	2379945	34446821	1422996	1.67	1965860	1039994	1.89	552	0.0172	0.0068	-0.005	-0.0108	-0.0191	0.0049	-0.0233	0.0145	-0.0375	-0.0387	0.013	-0.0177	-0.0047	0.009	0.0127	-0.0051	0.025	-0.033	-0.0271	0.0227	EUR	0.508	0.514	0.528	0.273	0.278	0	0.582	0.469	0.363	0.024	0.405	0	0.196	0.674	NA-HiSeqX	0.674	Percent_lt_30bp_frags>=0.01,
Sample-553	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	32.68	0	0.007137	418	92.418	0.0189913	3854694	334372	3520322	181928	201673	0.9	14933	2456525	34388962	1398169	1.76	1989410	1053769	1.89	553	0.0201	0.0096	-0.0107	-0.0065	-0.0083	0.0137	0.0024	0.0442	-0.0455	0.0048	-0.0236	0.0048	-0.0055	-0.0293	-0.0413	-0.0083	-0.0314	0.0232	0.0144	0.03	EUR	1.415	0.733	1.623	0.976	0.674	0	0.244	1.603	0.844	0.902	1.619	1.232	1.504	0.674	NA-HiSeqX	1.623	Percent_lt_30bp_frags>=0.01,
Sample-554	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	31.379	0	0.007676	420	81.308	0.0034733	3799971	324694	3475277	178595	198889	0.9	16712	2401172	34398248	1398799	1.72	1972984	1039946	1.9	554	0.0182	0.0097	-0.0145	0.009	-0.0247	0.0018	0.0491	-0.0102	-0.0138	0.0143	0.0313	0.0308	-0.0155	0.0133	0.0018	-0.0033	0.0205	-0.0099	-0.021	0.026	EUR	0.456	0.205	0.59	0.021	0.11	0	1.397	0.783	0.767	0.88	1.079	0.373	0.191	0	NA-HiSeqX	1.397	
Sample-555	G80551	LCSET-6363	1	NA	NA	HiSeqX	SAGE	33.485	0	0.004723	420	114.721	0.0547119	3815367	348221	3467146	179028	200515	0.89	21430	2383154	34426902	1432213	1.66	1977064	1046421	1.89	555	0.0159	0.0093	0.0032	0.0298	-0.0119	0.0647	-0.0351	0.0093	0.005	0.0167	-0.0422	0.0277	0.0018	0.0155	0.0416	0.0425	0.0124	-0.0154	9e-04	-0.0129	EUR	0.726	1.49	0.403	0.146	0.44	0.674	4.454	0.516	0.529	0.303	0.27	0.586	0.806	0.674	NA-HiSeqX	4.454	nSingletonsZscore>=4,Percent_lt_30bp_frags>=0.01,
Sample-556	G80551	LCSET-6363	1	Female	White	HiSeqX	SAGE	32.615	0	0.004925	427	107.606	0.0434509	3863662	353630	3510032	183168	203029	0.9	14837	2471094	34417611	1392568	1.77	1980378	1052115	1.88	556	0.018	0.0102	-0.0067	0	0.023	-0.0236	0.0128	0.0145	0.0482	-0.0027	0.0062	-0.0118	0.0171	-0.0572	0.0063	-0.004	-0.0247	-0.0321	-0.0104	0.0123	EUR	1.279	1.228	1.102	0.809	0.56	0	0.353	1.64	1.151	1.472	1.686	1.073	1.191	0.674	White-HiSeqX	1.686	Percent_lt_30bp_frags>=0.01,
Sample-557	G80551	LCSET-6363	1	Male	White	HiSeqX	SAGE	32.395	0	0.001687	446	51.631	0.0037502	3808511	343051	3465460	179594	200830	0.89	14061	2382886	34409544	1425625	1.67	1959418	1038033	1.89	557	0.0183	0.0091	-0.0062	0.0013	0.0068	-0.0271	0.0257	0.0144	0.0246	0.0117	-0.0529	-0.0171	-0.0066	0.0424	0.0107	-0.0214	8e-04	0.0147	0.0137	0.067	EUR	0.167	0.628	0.073	0.324	0.014	0.674	0.239	0.091	1.347	0.045	0	0.241	0.241	0	White-HiSeqX	1.347	
Sample-558	G80551	LCSET-6363	1	Male	White	HiSeqX	SAGE	29.925	0	0.005914	407	99.367	0.0429192	3791044	336757	3454287	177705	200209	0.89	24703	2378306	34431514	1412738	1.68	1969414	1042369	1.89	558	0.0166	0.0102	-0.0139	0.0625	-7e-04	-0.0595	-0.0316	-0.0587	0.0332	-0.001	-0.0185	-0.0464	0.0272	0.057	-0.014	0.0273	-0.0293	0.0056	-0.0326	-0.0324	EUR	0.185	0.271	0.368	0.923	0.176	0.674	7.872	0.01	0.814	0.601	0.169	0.386	0.2	0	White-HiSeqX	7.872	nSingletonsZscore>=4,Percent_lt_30bp_frags>=0.01,
Sample-559	G80551	LCSET-6363	1	Male	White	HiSeqX	SAGE	28.523	0	0.005691	397	95.919	0.0440917	3771746	317978	3453768	177164	198458	0.89	14648	2352142	34449694	1419604	1.66	1965255	1037557	1.89	559	0.0166	0.0095	-0.0112	-1e-04	-0.0198	0.0046	0.0075	-0.0266	-0.0367	-0.0086	-0.0279	-0.0023	-0.0172	0.0202	-0.0341	-0.0021	0.0243	0.0136	0.0026	-0.0025	EUR	0.574	0.795	0.382	1.094	0.633	0.674	0.209	0.449	0.373	0.305	0.169	0.125	0.29	0	White-HiSeqX	1.094	Percent_lt_30bp_frags>=0.01,
Sample-560	G80551	LCSET-6363	1	Female	White	HiSeqX	SAGE	30.393	0	0.005746	396	101.948	0.0488177	3837450	338830	3498620	180041	203319	0.89	15074	2448562	34396819	1388888	1.76	1978858	1049757	1.89	560	0.0185	0.0114	-0.0084	-0.0167	0.0149	-0.0145	0.0145	0.0348	-0.0093	0.0262	0.0319	-0.0097	0.0094	-0.0021	4e-04	0.0079	-0.0011	0.0072	0.0499	0.0241	EUR	0.75	0.388	0.801	0.183	0.636	0.674	0.533	1.244	1.656	1.63	1.518	0.978	0.951	0	White-HiSeqX	1.656	Percent_lt_30bp_frags>=0.01,
Sample-561	G80551	LCSET-6748	1	Male	African American	HiSeqX	SAGE	35.007	0	0.006955	401	76.696	0.0058442	4384562	366920	4017642	198114	235556	0.84	58110	2911029	33797094	1473533	1.98	2371278	1226909	1.93	561	-0.0405	0.021	-5e-04	0.0097	0.0453	0.0169	0.0156	0.0166	-0.0067	0.0231	-0.03	0.0018	-0.0053	0.0196	0.0124	-0.0091	0.0208	0.0038	0.0158	0.007	AFR	2.566	2.184	2.013	3.066	1.821	0.674	0.281	1.93	1.357	0.27	1.09	0.387	1.504	Inf	African American-HiSeqX	Inf	TiTvRatioZscore>=4,
Sample-562	G87945	LCSET-6780	1	NA	NA	HiSeqX	SAGE	33.404	0	0.009326	425	53.271	0.0048316	3684165	297348	3386817	174004	190981	0.91	14038	2266223	34571707	1417942	1.6	1954146	1021767	1.91	562	0.0183	0.0071	-0.0119	-0.0011	0.0142	0.0121	-0.005	0.008	0.031	-0.0214	0.0271	-0.0369	0.0111	0.0097	-0.0095	0.0099	0.0022	-0.0188	4e-04	0.0211	EUR	1.573	1.289	1.44	1.294	1.492	0.674	0.336	1.216	0.674	0.202	0.54	0.613	1.534	0.674	NA-HiSeqX	1.573	
